Pays,Sté,Client,Badge,SO Gare Entrée,Gare dentrée,Voie Entrée,Heure dEntrée,Date entrée,SO Gare Sortie,Gare de Sortie,Voie Sortie,Heure de Sortie,Date
250,6,9805302,10003,06,009,14,20130820,202200,06,009,46,82108,20130821
250,6,9806557,10004,00,000,00,0,0,06,010,35,165307,20130821
250,6,9810013,10003,00,000,00,0,0,06,012,03,163802,20130821
250,6,9828047,10001,06,009,18,20130821,153400,06,002,43,162217,20130821
250,6,9826374,10005,06,009,14,20130821,161900,06,007,27,162902,20130821
250,6,9801533,10002,06,009,18,20130821,164700,06,008,24,165103,20130821
250,6,9817208,10003,06,009,14,20130821,172900,06,004,51,180318,20130821
250,6,9817208,10003,06,059,13,20130821,183500,06,067,51,190120,20130821
250,6,9806557,10004,00,000,00,0,0,06,010,15,72840,20130822
250,6,9826374,10005,06,007,11,20130822,71300,06,009,68,72336,20130822
250,6,9817208,10003,06,004,11,20130822,70700,06,009,45,74210,20130822
250,6,9817208,10003,06,067,11,20130822,60500,06,059,52,63136,20130822
250,6,9810013,10003,00,000,00,0,0,06,012,50,84931,20130822
250,6,9827296,10002,00,000,00,0,0,06,012,19,90304,20130822
250,6,9810013,10003,00,000,00,0,0,06,019,14,83826,20130822
250,6,9828047,10001,06,002,12,20130822,73200,06,009,46,82018,20130822
250,6,9801533,10002,06,008,11,20130822,82000,06,009,46,82311,20130822
250,6,9827296,10002,00,000,00,0,0,06,019,24,91422,20130822
250,6,9827296,10002,00,000,00,0,0,06,020,21,110451,20130822
250,6,9802432,10003,06,007,11,20130822,103700,06,049,23,104619,20130822
250,6,9802432,10003,00,000,00,0,0,06,010,15,111500,20130822
250,6,9827296,10002,00,000,00,0,0,06,012,50,115721,20130822
250,6,9817208,10003,06,009,18,20130822,135500,06,007,51,140328,20130822
250,6,9806557,10004,00,000,00,0,0,06,010,23,170318,20130822
250,6,9817208,10003,06,007,12,20130822,161300,06,004,51,164058,20130822
250,6,9826374,10005,06,009,14,20130822,162000,06,007,27,162955,20130822
250,6,9828047,10001,06,009,18,20130822,161700,06,002,44,170459,20130822
250,6,9801533,10002,06,009,17,20130822,170100,06,008,24,170501,20130822
250,6,9817208,10003,06,059,12,20130822,171300,06,065,32,173829,20130822
250,6,9810013,10003,00,000,00,0,0,06,010,21,193146,20130822
250,6,9802432,10003,00,000,00,0,0,06,010,21,203452,20130822
250,6,9805302,10003,06,009,18,20130822,190400,06,036,35,201315,20130822
250,6,9810013,10003,00,000,00,0,0,06,010,15,222703,20130822
250,6,9810013,10003,00,000,00,0,0,06,012,18,225404,20130822
250,6,9802432,10003,06,049,02,20130822,222700,06,007,27,223417,20130822
250,6,9806557,10004,00,000,00,0,0,06,010,15,75130,20130823
250,6,9801533,10002,06,008,11,20130823,65500,06,009,45,65750,20130823
250,6,9826374,10005,06,007,12,20130823,65700,06,009,68,70805,20130823
250,6,9805302,10003,06,036,18,20130823,4900,06,036,55,75021,20130823
250,6,9828047,10001,06,002,12,20130823,74100,06,009,46,82952,20130823
250,6,9802432,10003,06,007,13,20130823,80500,06,049,23,81225,20130823
250,6,9817208,10003,06,061,11,20130823,83200,06,056,51,85528,20130823
250,6,9810013,10003,00,000,00,0,0,06,012,50,93047,20130823
250,6,9810013,10003,00,000,00,0,0,06,019,14,92017,20130823
250,6,9817208,10003,06,056,02,20130823,122300,06,065,61,125756,20130823
250,6,9802432,10003,06,049,02,20130823,141200,06,007,27,141959,20130823
250,6,9805302,10003,06,036,13,20130823,151700,06,002,51,152851,20130823
250,6,9817208,10003,06,067,11,20130823,81500,06,061,52,83118,20130823
250,6,9810013,10003,00,000,00,0,0,06,012,19,162321,20130823
250,6,9826374,10005,06,009,13,20130823,161800,06,007,27,162756,20130823
250,6,9801533,10002,06,009,18,20130823,165400,06,008,24,165731,20130823
250,6,9805302,10003,06,002,01,20130823,161800,06,036,34,162910,20130823
250,6,9828047,10001,06,009,18,20130823,141300,06,002,44,174654,20130823
250,6,9817208,10003,06,067,12,20130823,173700,06,068,53,174204,20130823
250,6,9806557,10004,00,000,00,0,0,06,010,24,181636,20130823
250,6,9817208,10003,06,068,13,20130823,183300,06,067,22,183811,20130823
250,6,9803248,10002,00,000,00,0,0,06,012,17,191305,20130823
250,6,9827296,10002,00,000,00,0,0,06,012,18,32350,20130824
250,6,9827296,10002,00,000,00,0,0,06,019,24,33449,20130824
250,6,9827296,10002,00,000,00,0,0,06,020,21,33732,20130824
250,6,9828047,10001,06,002,12,20130824,54600,06,009,45,63452,20130824
250,6,9805302,10003,06,036,17,20130823,175200,06,049,23,40609,20130824
250,6,9802432,10003,06,007,11,20130824,41400,06,049,23,42114,20130824
250,6,9817208,10003,06,067,11,20130824,100200,06,059,23,103042,20130824
250,6,9800176,10002,00,000,00,0,0,06,012,08,113239,20130824
250,6,9817208,10003,06,004,12,20130824,110600,06,007,27,114048,20130824
250,6,9827296,10002,00,000,00,0,0,06,012,48,122728,20130824
250,6,9827296,10002,00,000,00,0,0,06,014,35,133546,20130824
250,6,9802432,10003,06,049,01,20130824,133800,06,007,27,134549,20130824
250,6,9828047,10001,00,000,00,0,0,06,010,21,153013,20130824
250,6,9827296,10002,00,000,00,0,0,06,014,15,161816,20130824
250,6,9828047,10001,06,049,02,20130824,160000,06,002,43,164842,20130824
250,6,9800176,10002,00,000,00,0,0,06,012,50,203017,20130824
250,6,9800176,10002,00,000,00,0,0,06,020,23,201925,20130824
250,6,9817208,10003,06,007,12,20130824,195700,06,004,53,202507,20130824
250,6,9817208,10003,06,059,11,20130824,205300,06,067,51,211901,20130824
250,6,9826374,10005,06,007,13,20130825,83900,06,049,23,85015,20130825
250,6,9827296,10002,00,000,00,0,0,06,014,35,100246,20130825
250,6,9827296,10002,00,000,00,0,0,06,014,15,115722,20130825
250,6,9802432,10003,06,007,13,20130825,115900,06,009,46,120739,20130825
250,6,9828047,10001,06,002,11,20130825,91700,06,005,23,140428,20130825
250,6,9828047,10001,06,005,13,20130825,140400,06,002,43,165511,20130825
250,6,9802432,10003,06,009,18,20130825,182200,06,007,27,183159,20130825
250,6,9826374,10005,06,049,01,20130825,203300,06,007,27,204329,20130825
250,6,9806557,10004,00,000,00,0,0,06,010,15,74814,20130826
250,6,9810013,10003,00,000,00,0,0,06,012,50,74613,20130826
250,6,9810013,10003,00,000,00,0,0,06,019,13,73529,20130826
250,6,9827296,10002,00,000,00,0,0,06,014,15,85932,20130826
250,6,9828047,10001,06,002,11,20130826,74400,06,009,45,83324,20130826
250,6,9802432,10003,06,007,13,20130826,83700,06,009,45,84437,20130826
250,6,9805302,10003,06,036,02,20130824,142200,06,009,45,84718,20130826
250,6,9805302,10003,06,009,18,20130826,124900,06,036,55,135457,20130826
250,6,9800176,10002,06,008,12,20130826,142400,06,004,51,145845,20130826
250,6,9800176,10002,06,009,17,20130826,141800,06,008,51,142151,20130826
250,6,9806557,10004,00,000,00,0,0,06,010,35,165813,20130826
250,6,9810013,10003,00,000,00,0,0,06,012,19,162202,20130826
250,6,9800176,10002,06,004,11,20130826,161500,06,008,51,165037,20130826
250,6,9800176,10002,06,008,11,20130826,165200,06,009,46,165436,20130826
250,6,9828047,10001,06,009,18,20130826,181300,06,002,44,190154,20130826
250,6,9802432,10003,06,009,18,20130826,184100,06,007,27,184820,20130826
250,6,9826374,10005,00,000,00,0,0,06,010,11,65945,20130827
250,6,9806557,10004,00,000,00,0,0,06,010,15,72926,20130827
250,6,9817208,10003,06,004,11,20130827,70100,06,009,46,74838,20130827
250,6,9826374,10005,06,007,12,20130827,64400,06,049,23,65434,20130827
250,6,9817208,10003,06,067,12,20130827,60100,06,059,52,62832,20130827
250,6,9810013,10003,00,000,00,0,0,06,019,14,85951,20130827
250,6,9805302,10003,06,036,13,20130826,175900,06,009,45,82009,20130827
250,6,9828047,10001,06,002,11,20130827,73700,06,009,46,82532,20130827
250,6,9802432,10003,06,007,13,20130827,83700,06,009,45,84508,20130827
250,6,9810013,10003,00,000,00,0,0,06,012,50,91001,20130827
250,6,9806557,10004,00,000,00,0,0,06,010,35,164619,20130827
250,6,9817208,10003,00,000,00,0,0,06,054,25,164617,20130827
250,6,9817208,10003,06,009,13,20130827,153100,06,002,51,161818,20130827
250,6,9826374,10005,06,009,14,20130827,165200,06,007,27,170213,20130827
250,6,9810013,10003,00,000,00,0,0,06,012,08,174829,20130827
250,6,9810013,10003,00,000,00,0,0,06,019,22,180001,20130827
250,6,9817208,10003,06,056,01,20130827,165600,06,067,22,173337,20130827
250,6,9805302,10003,06,009,14,20130827,191100,06,002,57,200027,20130827
250,6,9802432,10003,06,009,18,20130827,200900,06,007,27,202213,20130827
250,6,9826374,10005,00,000,00,0,0,06,010,13,65951,20130828
250,6,9806557,10004,00,000,00,0,0,06,010,15,74634,20130828
250,6,9817208,10003,06,004,12,20130828,71000,06,009,46,74520,20130828
250,6,9826374,10005,06,007,12,20130828,64500,06,049,23,65516,20130828
250,6,9817208,10003,06,067,12,20130828,60400,06,059,52,63103,20130828
250,6,9810013,10003,00,000,00,0,0,06,012,50,84710,20130828
250,6,9810013,10003,00,000,00,0,0,06,019,14,81552,20130828
250,6,9805302,10003,06,036,00,0,0,06,009,46,81908,20130828
250,6,9817208,10003,06,009,18,20130828,125300,06,002,44,135820,20130828
250,6,9817208,10003,00,000,00,0,0,06,054,25,145905,20130828
250,6,9806557,10004,00,000,00,0,0,06,010,35,164011,20130828
250,6,9826374,10005,00,000,00,0,0,06,010,21,164959,20130828
250,6,9827296,10002,06,009,17,20130828,171300,06,002,43,180151,20130828
250,6,9826374,10005,06,049,02,20130828,165700,06,007,27,170644,20130828
250,6,9817208,10003,06,056,02,20130828,171700,06,067,51,175225,20130828
250,6,9810013,10003,00,000,00,0,0,06,012,18,181510,20130828
250,6,9810013,10003,00,000,00,0,0,06,019,22,182956,20130828
250,6,9828047,10001,06,009,18,20130828,191500,06,002,44,200247,20130828
250,6,9827296,10002,06,002,11,20130828,192300,06,009,45,201252,20130828
250,6,9826374,10005,00,000,00,0,0,06,010,11,65915,20130829
250,6,9806557,10004,00,000,00,0,0,06,010,15,75659,20130829
250,6,9810013,10003,00,000,00,0,0,06,019,14,75940,20130829
250,6,9826374,10005,06,007,11,20130829,64200,06,049,23,65307,20130829
250,6,9817208,10003,06,067,11,20130829,64500,06,059,52,71213,20130829
250,6,9810013,10003,00,000,00,0,0,06,012,50,81016,20130829
250,6,9817208,10003,00,000,00,0,0,06,012,17,83909,20130829
250,6,9817208,10003,00,000,00,0,0,06,020,18,85300,20130829
250,6,9817208,10003,06,004,11,20130829,74300,06,009,46,81823,20130829
250,6,9802432,10003,06,007,11,20130829,83900,06,009,45,84750,20130829
250,6,9827296,10002,00,000,00,0,0,06,012,18,91532,20130829
250,6,9827296,10002,00,000,00,0,0,06,015,24,95418,20130829
250,6,9817208,10003,00,000,00,0,0,06,026,31,105832,20130829
250,6,9817208,10003,00,000,00,0,0,06,026,05,110045,20130829
250,6,9827296,10002,00,000,00,0,0,06,014,15,123052,20130829
250,6,9817208,10003,00,000,00,0,0,06,013,40,141933,20130829
250,6,9817208,10003,00,000,00,0,0,06,019,14,140951,20130829
250,6,9817208,10003,00,000,00,0,0,06,010,24,155010,20130829
250,6,9817208,10003,00,000,00,0,0,06,014,14,152936,20130829
250,6,9826374,10005,00,000,00,0,0,06,010,21,165207,20130829
250,6,9806557,10004,00,000,00,0,0,06,010,35,165225,20130829
250,6,9810013,10003,00,000,00,0,0,06,012,18,172949,20130829
250,6,9810013,10003,00,000,00,0,0,06,019,21,174317,20130829
250,6,9817208,10003,06,049,01,20130829,180200,06,004,52,184149,20130829
250,6,9802432,10003,06,009,18,20130829,193000,06,007,27,193811,20130829
250,6,9817208,10003,06,059,12,20130829,191100,06,067,22,193639,20130829
250,6,9826374,10005,06,049,02,20130829,200700,06,007,27,201652,20130829
250,6,9806557,10004,00,000,00,0,0,06,010,15,75703,20130830
250,6,9810013,10003,00,000,00,0,0,06,012,50,75456,20130830
250,6,9810013,10003,00,000,00,0,0,06,019,14,74423,20130830
250,6,9817208,10003,06,067,11,20130830,72200,06,055,36,80158,20130830
250,6,9817208,10003,00,000,00,0,0,06,001,23,81831,20130830
250,6,9802432,10003,06,007,13,20130830,82500,06,009,45,83306,20130830
250,6,9826374,10005,06,007,11,20130830,85500,06,049,23,90531,20130830
250,6,9826374,10005,06,049,01,20130830,122700,06,007,27,123511,20130830
250,6,9805302,10003,06,038,12,20130830,120300,06,036,55,120907,20130830
250,6,9805302,10003,06,036,14,20130830,123400,06,038,23,123905,20130830
250,6,9826374,10005,00,000,00,0,0,06,031,03,134438,20130830
250,6,9826374,10005,06,006,11,20130830,130800,06,042,27,132109,20130830
250,6,9817208,10003,06,055,14,20130830,143300,06,063,23,150439,20130830
250,6,9806557,10004,00,000,00,0,0,06,010,35,162820,20130830
250,6,9810013,10003,00,000,00,0,0,06,012,19,163033,20130830
250,6,9810013,10003,00,000,00,0,0,06,019,22,164124,20130830
250,6,9817208,10003,06,063,12,20130830,170100,06,067,51,170912,20130830
250,6,9802432,10003,06,009,18,20130830,183700,06,007,27,184524,20130830
250,6,9826374,10005,00,000,00,0,0,06,032,03,190717,20130830
250,6,9801533,10002,06,008,12,20130830,195400,06,042,27,202151,20130830
250,6,9826374,10005,06,042,12,20130830,194900,06,049,23,202455,20130830
250,6,9801533,10002,06,042,11,20130830,213800,06,007,27,220044,20130830
250,6,9827296,10002,00,000,00,0,0,06,012,19,34229,20130831
250,6,9827296,10002,00,000,00,0,0,06,012,50,121848,20130831
250,6,9827296,10002,00,000,00,0,0,06,019,24,35210,20130831
250,6,9827296,10002,00,000,00,0,0,06,020,23,35420,20130831
250,6,9802432,10003,06,049,01,20130831,92300,06,006,51,94314,20130831
250,6,9826374,10005,06,049,01,20130831,20300,06,007,27,21003,20130831
250,6,9802432,10003,06,049,02,20130831,124600,06,007,27,125402,20130831
250,6,9800176,10002,06,009,17,20130831,43100,06,042,51,50323,20130831
250,6,9801533,10002,06,008,11,20130831,85600,06,042,27,92656,20130831
250,6,9802432,10003,06,006,12,20130831,100700,06,042,51,101934,20130831
250,6,9802432,10003,06,007,11,20130831,41500,06,049,23,42430,20130831
250,6,9800176,10002,00,000,00,0,0,06,012,08,135824,20130831
250,6,9805302,10003,06,036,00,0,0,06,049,23,40522,20130831
250,6,9802432,10003,06,036,00,0,0,06,049,23,112417,20130831
250,6,9800176,10002,06,036,00,0,0,06,009,45,132413,20130831
250,6,9817208,10003,06,067,12,20130831,134600,06,059,52,141536,20130831
250,6,9800176,10002,00,000,00,0,0,06,012,50,155920,20130831
250,6,9801533,10002,06,042,11,20130831,182900,06,008,52,190452,20130831
250,6,9826374,10005,06,036,00,0,0,06,049,23,185716,20130831
250,6,9817208,10003,06,059,11,20130831,185200,06,067,51,191912,20130831
250,6,9800176,10002,06,009,13,20130901,75600,06,042,27,82545,20130901
250,6,9827296,10002,00,000,00,0,0,06,014,35,110201,20130901
250,6,9827296,10002,00,000,00,0,0,06,014,13,125753,20130901
250,6,9827296,10002,00,000,00,0,0,06,012,08,172725,20130901
250,6,9827296,10002,00,000,00,0,0,06,015,24,180329,20130901
250,6,9800176,10002,06,042,13,20130901,191900,06,009,46,194800,20130901
250,6,9817208,10003,06,068,13,20130901,172400,06,067,22,172815,20130901
250,6,9827296,10002,00,000,00,0,0,06,014,13,200817,20130901
250,6,9810013,10003,00,000,00,0,0,06,012,50,75029,20130902
250,6,9810013,10003,00,000,00,0,0,06,019,14,73945,20130902
250,6,9801533,10002,06,008,11,20130902,65300,06,009,45,65617,20130902
250,6,9817208,10003,06,004,12,20130902,70400,06,009,45,73946,20130902
250,6,9817208,10003,06,067,11,20130902,60500,06,059,52,63228,20130902
250,6,9802432,10003,06,007,13,20130902,83000,06,009,45,83819,20130902
250,6,9827296,10002,06,009,17,20130902,92900,06,036,34,103606,20130902
250,6,9805302,10003,06,009,01,20130831,124400,06,002,58,135356,20130902
250,6,9826374,10006,00,000,00,0,0,06,010,23,165027,20130902
250,6,9810013,10003,00,000,00,0,0,06,012,17,161239,20130902
250,6,9810013,10003,00,000,00,0,0,06,019,23,162346,20130902
250,6,9801533,10002,06,009,18,20130902,163700,06,008,24,164055,20130902
250,6,9826374,10006,06,049,01,20130902,165600,06,007,51,170615,20130902
250,6,9817208,10003,06,009,17,20130902,173100,06,004,52,180519,20130902
250,6,9817208,10003,06,059,12,20130902,183800,06,067,22,190457,20130902
250,6,9802432,10003,06,009,18,20130902,190200,06,007,27,190935,20130902
250,6,9826374,10006,00,000,00,0,0,06,010,11,70304,20130903
250,6,9801533,10002,06,008,11,20130903,64100,06,009,46,64428,20130903
250,6,9826374,10006,06,007,13,20130903,64900,06,049,23,65846,20130903
250,6,9802432,10003,06,007,11,20130903,75500,06,049,52,80401,20130903
250,6,9802432,10003,00,000,00,0,0,06,010,15,85852,20130903
250,6,9810013,10003,00,000,00,0,0,06,012,50,85842,20130903
250,6,9810013,10003,00,000,00,0,0,06,019,14,84738,20130903
250,6,9805302,10003,06,002,11,20130902,163300,06,009,46,81108,20130903
250,6,9827296,10002,06,036,18,20130903,71800,06,009,45,81636,20130903
250,6,9817208,10003,06,067,11,20130903,75700,06,056,51,83629,20130903
250,6,9810013,10003,06,009,14,20130903,115600,06,004,51,124001,20130903
250,6,9805302,10003,06,009,17,20130903,130400,06,006,25,133015,20130903
250,6,9810013,10003,06,059,13,20130903,131800,06,063,23,133825,20130903
250,6,9826374,10006,00,000,00,0,0,06,010,21,165525,20130903
250,6,9827296,10002,00,000,00,0,0,06,014,35,164255,20130903
250,6,9805302,10003,06,006,12,20130903,160300,06,002,54,163804,20130903
250,6,9801533,10002,06,009,13,20130903,161900,06,008,24,162207,20130903
250,6,9826374,10006,06,049,02,20130903,170100,06,007,52,171112,20130903
250,6,9817208,10003,06,056,01,20130903,165200,06,067,22,172843,20130903
250,6,9827296,10002,00,000,00,0,0,06,014,15,200253,20130903
250,6,9802432,10003,06,009,18,20130903,193200,06,007,27,194417,20130903
250,6,9817208,10003,06,004,11,20130904,70800,06,009,45,74318,20130904
250,6,9817208,10003,06,067,11,20130904,60500,06,059,51,63130,20130904
250,6,9810013,10003,00,000,00,0,0,06,012,49,81815,20130904
250,6,9810013,10003,00,000,00,0,0,06,019,14,80533,20130904
250,6,9805302,10003,06,036,00,0,0,06,006,25,74756,20130904
250,6,9805302,10003,06,006,11,20130904,75200,06,009,46,80912,20130904
250,6,9817208,10003,00,000,00,0,0,06,010,23,110001,20130904
250,6,9828047,10001,06,002,12,20130904,105700,06,006,51,113036,20130904
250,6,9817208,10003,06,049,01,20130904,113000,06,008,24,120745,20130904
250,6,9805302,10003,06,009,17,20130904,121500,06,036,55,131441,20130904
250,6,9817208,10003,06,008,11,20130904,134400,06,049,51,134700,20130904
250,6,9810013,10003,00,000,00,0,0,06,012,19,164908,20130904
250,6,9827296,10002,00,000,00,0,0,06,014,35,165500,20130904
250,6,9828047,10001,06,006,12,20130904,165300,06,002,44,172736,20130904
250,6,9802432,10003,06,007,13,20130904,172200,06,049,23,173029,20130904
250,6,9817208,10003,06,049,02,20130904,173300,06,004,52,180724,20130904
250,6,9802432,10003,06,049,01,20130904,180900,06,007,27,181718,20130904
250,6,9817208,10003,06,059,11,20130904,184400,06,065,32,190721,20130904
250,6,9827296,10002,00,000,00,0,0,06,014,15,204401,20130904
250,6,9800176,10002,00,000,00,0,0,06,012,08,211249,20130904
250,6,9800176,10002,00,000,00,0,0,06,012,50,222332,20130904
250,6,9826374,10006,00,000,00,0,0,06,010,13,70202,20130905
250,6,9806557,10004,00,000,00,0,0,06,010,14,82207,20130905
250,6,9810013,10003,00,000,00,0,0,06,012,50,74514,20130905
250,6,9800176,10002,00,000,00,0,0,06,014,35,80528,20130905
250,6,9800176,10002,00,000,00,0,0,06,014,15,82315,20130905
250,6,9810013,10003,00,000,00,0,0,06,019,14,73420,20130905
250,6,9801533,10002,06,008,11,20130905,73600,06,009,67,73901,20130905
250,6,9805302,10003,06,036,13,20130904,163400,06,009,45,81418,20130905
250,6,9802432,10003,06,007,13,20130905,81800,06,009,45,82619,20130905
250,6,9828047,10001,06,002,12,20130905,74700,06,009,46,83559,20130905
250,6,9826374,10006,06,007,12,20130905,64400,06,049,23,65439,20130905
250,6,9817208,10003,06,067,11,20130905,80100,06,056,51,83734,20130905
250,6,9810013,10003,00,000,00,0,0,06,014,35,131932,20130905
250,6,9817208,10003,06,056,01,20130905,125500,06,065,32,132904,20130905
250,6,9817208,10003,06,067,12,20130905,141900,06,063,23,142729,20130905
250,6,9817208,10003,06,067,11,20130905,144300,06,063,23,145142,20130905
250,6,9817208,10003,06,063,12,20130905,143300,06,067,22,144102,20130905
250,6,9810013,10003,00,000,00,0,0,06,013,15,155611,20130905
250,6,9826374,10006,00,000,00,0,0,06,010,21,165416,20130905
250,6,9801533,10002,06,009,17,20130905,162900,06,008,24,163226,20130905
250,6,9806557,10004,00,000,00,0,0,06,010,21,173902,20130905
250,6,9827296,10002,00,000,00,0,0,06,012,08,174809,20130905
250,6,9826374,10006,06,049,01,20130905,165900,06,007,27,170928,20130905
250,6,9827296,10002,00,000,00,0,0,06,012,48,185330,20130905
250,6,9817208,10003,06,063,12,20130905,175900,06,067,51,180803,20130905
250,6,9828047,10001,06,009,18,20130905,193800,06,002,43,202711,20130905
250,6,9802432,10003,06,009,18,20130905,200200,06,007,27,200933,20130905
250,6,9810013,10003,00,000,00,0,0,06,012,49,72033,20130906
250,6,9827296,10002,00,000,00,0,0,06,012,19,72616,20130906
250,6,9810013,10003,00,000,00,0,0,06,019,14,71008,20130906
250,6,9810013,10003,06,009,18,20130906,74000,06,007,54,75421,20130906
250,6,9801533,10002,06,008,11,20130906,65200,06,009,45,65443,20130906
250,6,9817208,10003,06,004,11,20130906,70000,06,009,46,74836,20130906
250,6,9817208,10003,06,067,12,20130906,60100,06,059,51,62826,20130906
250,6,9806557,10004,00,000,00,0,0,06,010,14,80846,20130906
250,6,9827296,10002,00,000,00,0,0,06,012,49,82735,20130906
250,6,9800176,10002,00,000,00,0,0,06,014,35,80751,20130906
250,6,9828047,10001,06,002,12,20130906,73500,06,009,45,82303,20130906
250,6,9802432,10003,06,007,11,20130906,82000,06,009,45,82838,20130906
250,6,9800176,10002,00,000,00,0,0,06,014,15,123517,20130906
250,6,9810013,10003,06,007,13,20130906,131000,06,009,46,131915,20130906
250,6,9828047,10001,06,009,18,20130906,151200,06,002,44,160013,20130906
250,6,9806557,10004,00,000,00,0,0,06,010,35,161522,20130906
250,6,9801533,10002,06,009,17,20130906,164600,06,008,24,164954,20130906
250,6,9810013,10003,00,000,00,0,0,06,013,16,173601,20130906
250,6,9810013,10003,00,000,00,0,0,06,014,35,172319,20130906
250,6,9810013,10003,00,000,00,0,0,06,019,21,175242,20130906
250,6,9817208,10003,06,009,17,20130906,163100,06,004,51,170603,20130906
250,6,9803248,10002,00,000,00,0,0,06,012,06,183642,20130906
250,6,9826374,10006,06,007,11,20130906,182900,06,049,23,183922,20130906
250,6,9817208,10003,06,059,11,20130906,174000,06,067,51,180739,20130906
250,6,9803248,10002,00,000,00,0,0,06,012,48,192807,20130906
250,6,9802432,10003,06,009,18,20130906,195000,06,007,27,195800,20130906
250,6,9826374,10006,06,049,01,20130907,14300,06,007,51,15226,20130907
250,6,9817208,10003,06,067,12,20130907,70900,06,055,65,74603,20130907
250,6,9805302,10003,06,009,18,20130906,192000,06,002,44,82727,20130907
250,6,9817208,10003,06,002,12,20130907,84800,06,004,51,90250,20130907
250,6,9817208,10003,06,004,12,20130907,104000,06,002,43,105652,20130907
250,6,9801533,10002,06,008,12,20130907,104000,06,042,27,111231,20130907
250,6,9802432,10003,06,007,11,20130907,112100,06,049,23,112914,20130907
250,6,9802432,10003,06,049,01,20130907,122300,06,007,27,123227,20130907
250,6,9805302,10003,00,000,00,0,0,06,001,24,141108,20130907
250,6,9817208,10003,06,055,15,20130907,145400,06,067,51,153113,20130907
250,6,9827296,10002,00,000,00,0,0,06,012,08,183851,20130907
250,6,9826374,10006,06,007,11,20130907,182300,06,049,23,183344,20130907
250,6,9827296,10002,00,000,00,0,0,06,012,47,192112,20130907
250,6,9801533,10002,06,042,11,20130907,190300,06,008,51,193443,20130907
250,6,9826374,10006,06,049,01,20130907,225400,06,007,51,230257,20130907
250,6,9805302,10003,06,009,00,0,0,06,002,57,103432,20130908
250,6,9803248,10002,00,000,00,0,0,06,012,18,51515,20130909
250,6,9803248,10002,00,000,00,0,0,06,012,49,54009,20130909
250,6,9803248,10002,00,000,00,0,0,06,012,19,55047,20130909
250,6,9803248,10002,00,000,00,0,0,06,012,49,61652,20130909
250,6,9827296,10002,00,000,00,0,0,06,012,08,72700,20130909
250,6,9810013,10003,00,000,00,0,0,06,012,50,74129,20130909
250,6,9810013,10003,00,000,00,0,0,06,019,14,73012,20130909
250,6,9801533,10002,06,008,11,20130909,63700,06,009,46,64031,20130909
250,6,9817208,10003,06,004,12,20130909,71200,06,009,46,74714,20130909
250,6,9817208,10003,06,067,11,20130909,60200,06,059,23,62914,20130909
250,6,9806557,10004,00,000,00,0,0,06,010,15,80719,20130909
250,6,9827296,10002,00,000,00,0,0,06,012,50,83537,20130909
250,6,9800176,10002,00,000,00,0,0,06,014,35,81051,20130909
250,6,9800176,10002,00,000,00,0,0,06,014,15,84436,20130909
250,6,9828047,10001,06,002,12,20130909,83000,06,006,51,90359,20130909
250,6,9802432,10003,06,007,13,20130909,82000,06,009,45,82751,20130909
250,6,9805302,10003,06,036,00,0,0,06,009,45,81514,20130909
250,6,9828047,10001,06,006,12,20130909,101500,06,009,46,103239,20130909
250,6,9810013,10003,00,000,00,0,0,06,013,15,153817,20130909
250,6,9810013,10003,00,000,00,0,0,06,019,22,154822,20130909
250,6,9801533,10002,06,009,18,20130909,162800,06,008,24,163146,20130909
250,6,9806557,10004,00,000,00,0,0,06,010,35,172524,20130909
250,6,9828047,10001,06,009,18,20130909,181300,06,002,43,190047,20130909
250,6,9817208,10003,06,009,18,20130909,173500,06,004,51,181010,20130909
250,6,9802432,10003,06,009,18,20130909,194700,06,007,27,195427,20130909
250,6,9817208,10003,06,059,13,20130909,184200,06,067,22,190828,20130909
250,6,9803248,10002,00,000,00,0,0,06,012,18,51347,20130910
250,6,9803248,10002,00,000,00,0,0,06,012,48,55503,20130910
250,6,9810013,10003,00,000,00,0,0,06,012,50,65718,20130910
250,6,9810013,10003,00,000,00,0,0,06,019,14,64657,20130910
250,6,9810013,10003,06,009,14,20130910,71700,06,005,55,74509,20130910
250,6,9801533,10002,06,008,11,20130910,73600,06,009,46,73912,20130910
250,6,9805302,10003,06,009,18,20130909,193500,06,036,34,75738,20130910
250,6,9806557,10004,00,000,00,0,0,06,010,15,81122,20130910
250,6,9828047,10001,06,002,11,20130910,72700,06,009,46,81538,20130910
250,6,9802432,10003,06,007,12,20130910,81800,06,009,45,82631,20130910
250,6,9817208,10003,06,067,11,20130910,90700,06,055,36,94425,20130910
250,6,9817208,10003,00,000,00,0,0,06,001,24,100715,20130910
250,6,9810013,10003,06,005,14,20130910,100200,06,009,46,103107,20130910
250,6,9801533,10002,06,009,18,20130910,162800,06,008,24,163145,20130910
250,6,9806557,10004,00,000,00,0,0,06,010,21,171554,20130910
250,6,9826374,10006,06,007,13,20130910,172700,06,049,23,173655,20130910
250,6,9817208,10003,06,055,14,20130910,172100,06,067,51,175832,20130910
250,6,9810013,10003,00,000,00,0,0,06,012,19,180654,20130910
250,6,9828047,10001,06,009,18,20130910,183100,06,002,43,192719,20130910
250,6,9802432,10003,06,009,17,20130910,200400,06,007,27,201158,20130910
250,6,9826374,10006,06,049,01,20130910,220500,06,007,27,221235,20130910
