NUM_MOY_PAIM;COD_PAY_ENTR;COD_STE_ENTR;COD_GARE_ENTR;LIB_GARE_ENT;COD_PAY_SOR;COD_STE_SOR;COD_GARE_SOR;LIB_GAR_SOR;HRD_SOR;DAT_SOR;HRD_ENTR;DAT_ENTR
25004903965600001;250;04;906;CAPBRETON;250;04;986;BAYONNE-ST GEOURS M.;29/07/2014 09:52:12;20140729095212;;
25004903965600001;250;04;906;CAPBRETON;250;04;986;BAYONNE-ST GEOURS M.;30/07/2014 10:21:35;20140730102135;;
25006982895200001;250;04;537;SAINTES;250;04;541;VIRSAC;13/05/2015 21:07:23;20150513210723;13/05/2015 20:26:58;20150513202658
25006982895200001;250;04;544;CABARIOT;250;04;541;VIRSAC;05/04/2015 17:24:55;20150405172455;05/04/2015 16:33:06;20150405163306
25006981720810003;250;04;342;PERPIGNAN-NORD;250;04;345;LE PERTHUS;10/07/2015 11:57:39;20150710115739;10/07/2015 11:41:52;20150710114152
25004903965600001;250;04;904;LA NEGRESSE;250;04;984;BAYONNE;29/07/2014 15:32:11;20140729153211;;
25004903965600001;250;04;904;LA NEGRESSE;250;04;984;BAYONNE;30/07/2014 16:52:38;20140730165238;;
25006982895200001;250;04;904;LA NEGRESSE;250;04;984;BAYONNE;17/05/2015 16:15:53;20150517161553;;
25004903965600001;250;04;901;BIRIATOU;250;04;981;ST JEAN DE LUZ;30/07/2014 16:40:28;20140730164028;;
25006982895200001;250;04;901;BIRIATOU;250;04;981;ST JEAN DE LUZ;17/05/2015 15:58:01;20150517155801;;
25006980017610002;250;04;638;TARBES EST;250;04;642;CAPVERN;20/07/2014 14:10:01;20140720141001;20/07/2014 13:56:16;20140720135616
25004903965600001;250;04;624;PEYREHORADE;250;04;650;LESTELLE;31/07/2014 12:14:44;20140731121444;31/07/2014 10:31:58;20140731103158
25006980017610002;250;04;638;TARBES EST;250;04;650;LESTELLE;21/07/2014 10:42:42;20140721104242;21/07/2014 10:05:48;20140721100548
25004903965600001;250;04;492;A68/A680;250;04;472;TOULOUSE EST;28/07/2014 10:04:12;20140728100412;;
25006980017610002;250;04;476;MURET;250;04;496;TOULOUSE OUEST;21/07/2014 11:12:36;20140721111236;;
25006982729610002;250;04;562;BEAULIEU SUR LAYON;250;04;568;LA ROCHE SUR YON;18/07/2015 15:25:16;20150718152516;18/07/2015 14:36:24;20150718143624
25004903965600001;250;04;331;MONTPELLIER 2;250;04;351;VILLEFRANCHE;30/06/2015 10:16:09;20150630101609;30/06/2015 08:24:40;20150630082440
25006980017610002;250;04;331;MONTPELLIER 2;250;04;354;TOULOUSE-SUD/OUEST;17/07/2014 15:07:02;20140717150702;17/07/2014 12:07:34;20140717120734
25006980530210003;250;04;331;MONTPELLIER 2;250;04;354;TOULOUSE-SUD/OUEST;13/09/2014 14:11:09;20140913141109;13/09/2014 11:13:20;20140913111320
25004903965600001;250;04;331;MONTPELLIER 2;250;04;354;TOULOUSE-SUD/OUEST;06/02/2015 18:26:04;20150206182604;06/02/2015 16:36:46;20150206163646
25004903965600001;250;04;347;CARCASSONNE-E;250;04;355;TOULOUSE-SUD/EST;18/11/2014 09:02:58;20141118090258;18/11/2014 08:00:08;20141118080008
25006982895200001;250;04;348;CARCASSONNE-O;250;04;355;TOULOUSE-SUD/EST;07/05/2015 17:44:58;20150507174458;07/05/2015 17:09:52;20150507170952
25004903965600001;250;04;340;SIGEAN;250;04;355;TOULOUSE-SUD/EST;11/03/2014 09:49:52;20140311094952;11/03/2014 08:38:14;20140311083814
25006980530210003;250;04;331;MONTPELLIER 2;250;04;355;TOULOUSE-SUD/EST;13/06/2014 18:47:09;20140613184709;13/06/2014 16:47:28;20140613164728
25004903965600001;250;04;331;MONTPELLIER 2;250;04;355;TOULOUSE-SUD/EST;27/07/2014 16:04:12;20140727160412;27/07/2014 13:32:54;20140727133254
25006982895200001;250;04;331;MONTPELLIER 2;250;04;355;TOULOUSE-SUD/EST;23/01/2015 15:02:40;20150123150240;23/01/2015 13:04:22;20150123130422
25006982895200001;250;04;331;MONTPELLIER 2;250;04;355;TOULOUSE-SUD/EST;27/02/2015 20:10:03;20150227201003;27/02/2015 18:26:14;20150227182614
25006982895200001;250;04;331;MONTPELLIER 2;250;04;355;TOULOUSE-SUD/EST;03/04/2015 23:59:14;20150403235914;03/04/2015 22:13:16;20150403221316
25006982895200001;250;04;331;MONTPELLIER 2;250;04;355;TOULOUSE-SUD/EST;13/05/2015 16:08:31;20150513160831;13/05/2015 14:16:20;20150513141620
25006982895200001;250;04;331;MONTPELLIER 2;250;04;355;TOULOUSE-SUD/EST;09/07/2015 21:54:52;20150709215452;09/07/2015 19:52:16;20150709195216
25006982895200001;250;04;170;LES MARTRES ARTIERE;250;04;182;ST ROMAIN POPEY;15/07/2015 09:59:13;20150715095913;15/07/2015 09:01:14;20150715090114
25004903965600001;250;04;220;LANCON;250;04;219;SALON SUD;13/07/2014 09:07:23;20140713090723;13/07/2014 09:02:58;20140713090258
25004903965600001;250;04;220;LANCON;250;04;265;SAINT MARTIN DE CRAU;27/01/2014 08:54:58;20140127085458;27/01/2014 08:40:04;20140127084004
25006982729610002;250;04;220;LANCON;250;04;265;SAINT MARTIN DE CRAU;28/01/2014 11:19:57;20140128111957;28/01/2014 11:05:26;20140128110526
25006980530210003;250;04;220;LANCON;250;04;265;SAINT MARTIN DE CRAU;19/04/2014 10:59:11;20140419105911;19/04/2014 10:39:44;20140419103944
25006980324810003;250;04;220;LANCON;250;04;265;SAINT MARTIN DE CRAU;20/06/2014 19:45:07;20140620194507;20/06/2014 19:30:54;20140620193054
25006980530210003;250;04;220;LANCON;250;04;265;SAINT MARTIN DE CRAU;13/06/2014 15:42:12;20140613154212;13/06/2014 15:27:56;20140613152756
25006982729610002;250;04;220;LANCON;250;04;265;SAINT MARTIN DE CRAU;16/06/2014 10:07:36;20140616100736;16/06/2014 09:47:10;20140616094710
25004903965600001;250;04;220;LANCON;250;04;265;SAINT MARTIN DE CRAU;27/07/2014 12:36:06;20140727123606;27/07/2014 12:21:50;20140727122150
25006980017610002;250;04;220;LANCON;250;04;265;SAINT MARTIN DE CRAU;17/07/2014 11:10:10;20140717111010;17/07/2014 10:56:00;20140717105600
25006980324810003;250;04;220;LANCON;250;04;265;SAINT MARTIN DE CRAU;25/09/2014 10:08:47;20140925100847;25/09/2014 09:54:00;20140925095400
25006980530210003;250;04;220;LANCON;250;04;265;SAINT MARTIN DE CRAU;13/09/2014 10:15:43;20140913101543;13/09/2014 10:01:18;20140913100118
25006982729610002;250;04;220;LANCON;250;04;265;SAINT MARTIN DE CRAU;09/09/2014 09:51:34;20140909095134;09/09/2014 09:37:00;20140909093700
25006982895200001;250;04;220;LANCON;250;04;265;SAINT MARTIN DE CRAU;23/01/2015 12:08:03;20150123120803;23/01/2015 11:53:24;20150123115324
25004903965600001;250;04;220;LANCON;250;04;265;SAINT MARTIN DE CRAU;06/02/2015 15:39:20;20150206153920;06/02/2015 15:25:00;20150206152500
25006982895200001;250;04;220;LANCON;250;04;265;SAINT MARTIN DE CRAU;27/02/2015 17:30:17;20150227173017;27/02/2015 17:16:34;20150227171634
25006980017610002;250;04;220;LANCON;250;04;265;SAINT MARTIN DE CRAU;18/03/2015 17:31:46;20150318173146;18/03/2015 17:17:42;20150318171742
25006981720810003;250;04;220;LANCON;250;04;265;SAINT MARTIN DE CRAU;18/03/2015 17:31:48;20150318173148;18/03/2015 17:17:28;20150318171728
25006982895200001;250;04;220;LANCON;250;04;265;SAINT MARTIN DE CRAU;03/04/2015 21:06:40;20150403210640;03/04/2015 20:53:18;20150403205318
25006982895200001;250;04;220;LANCON;250;04;265;SAINT MARTIN DE CRAU;07/05/2015 14:35:41;20150507143541;07/05/2015 14:21:12;20150507142112
25006982895200001;250;04;220;LANCON;250;04;265;SAINT MARTIN DE CRAU;13/05/2015 13:21:57;20150513132157;13/05/2015 13:07:20;20150513130720
25006981720810003;250;04;220;LANCON;250;04;265;SAINT MARTIN DE CRAU;10/07/2015 09:21:25;20150710092125;10/07/2015 09:06:30;20150710090630
25006982895200001;250;04;220;LANCON;250;04;265;SAINT MARTIN DE CRAU;09/07/2015 18:57:31;20150709185731;09/07/2015 18:43:08;20150709184308
25006982729610002;250;04;226;MONTPELLIER 1;250;04;262;ARLES;29/01/2014 08:28:46;20140129082846;29/01/2014 08:05:32;20140129080532
25004903965600001;250;04;226;MONTPELLIER 1;250;04;262;ARLES;14/03/2014 17:13:17;20140314171317;14/03/2014 16:52:18;20140314165218
25006980324810003;250;04;226;MONTPELLIER 1;250;04;262;ARLES;22/06/2014 16:49:52;20140622164952;22/06/2014 16:29:14;20140622162914
25006980017610002;250;04;226;MONTPELLIER 1;250;04;262;ARLES;21/07/2014 15:36:51;20140721153651;21/07/2014 15:16:20;20140721151620
25004903965600001;250;04;226;MONTPELLIER 1;250;04;262;ARLES;01/08/2014 10:36:41;20140801103641;01/08/2014 10:16:18;20140801101618
25006980530210003;250;04;226;MONTPELLIER 1;250;04;262;ARLES;14/09/2014 13:33:49;20140914133349;14/09/2014 13:14:20;20140914131420
25006982729610002;250;04;226;MONTPELLIER 1;250;04;262;ARLES;17/01/2015 19:30:19;20150117193019;17/01/2015 19:10:04;20150117191004
25006982895200001;250;04;226;MONTPELLIER 1;250;04;262;ARLES;26/01/2015 10:12:52;20150126101252;26/01/2015 09:52:22;20150126095222
25004903965600001;250;04;226;MONTPELLIER 1;250;04;262;ARLES;07/02/2015 19:38:14;20150207193814;07/02/2015 19:17:42;20150207191742
25006980017610002;250;04;226;MONTPELLIER 1;250;04;262;ARLES;19/03/2015 18:04:42;20150319180442;19/03/2015 17:45:18;20150319174518
25006981720810003;250;04;226;MONTPELLIER 1;250;04;262;ARLES;19/03/2015 17:54:38;20150319175438;19/03/2015 17:35:26;20150319173526
25006982895200001;250;04;226;MONTPELLIER 1;250;04;262;ARLES;02/03/2015 12:30:40;20150302123040;02/03/2015 12:08:00;20150302120800
25006982895200001;250;04;226;MONTPELLIER 1;250;04;262;ARLES;07/04/2015 09:50:36;20150407095036;07/04/2015 09:30:14;20150407093014
25006982895200001;250;04;226;MONTPELLIER 1;250;04;262;ARLES;11/05/2015 09:44:38;20150511094438;11/05/2015 09:25:02;20150511092502
25006982895200001;250;04;226;MONTPELLIER 1;250;04;262;ARLES;25/05/2015 23:29:37;20150525232937;25/05/2015 23:10:18;20150525231018
25006981720810003;250;04;226;MONTPELLIER 1;250;04;262;ARLES;13/07/2015 19:18:49;20150713191849;13/07/2015 18:59:10;20150713185910
25006980530210003;250;04;401;MONTAUBAN NORD;250;04;407;GIGNAC;13/06/2014 20:16:30;20140613201630;13/06/2014 19:24:12;20140613192412
25004903965600001;250;04;401;MONTAUBAN NORD;250;04;407;GIGNAC;07/02/2015 10:06:08;20150207100608;07/02/2015 08:47:16;20150207084716
25006982895200001;250;04;981;ST JEAN DE LUZ;250;04;901;BIRIATOU;14/05/2015 12:25:48;20150514122548;;
25004903965600001;250;04;650;LESTELLE;250;04;622;SAMES;28/07/2014 12:35:44;20140728123544;28/07/2014 10:54:36;20140728105436
